par_id	art_id	keyword	country_code	text	label	class	text_len	text_len_binned
2803	@@1975006	vulnerable	in	the aimmm regist full sympathi hapless femal victim violenc rape crime especi young ladi brutalis beast move delhi bu night decemb rightli agit larg section indian all crime woman weaker section especi minor dalit adivasi highli condemn show whole countri extrem bad light it time peopl polic judiciari govern agenc stood discharg duti protect weak vulner section societi the aimmm urg govern introduc deterr punish brutal crime it also hasten overdu polic reform liber polic forc british raj rule make capabl account protect citizen human right honour ordinari peopl	1	0	886	(800, 900]
2804	@@4617408	women	pk	there reason think good thing store we caught npr ann power longestablish music journalist written length woman music industri without grand proclam highlight trend hope area ground might shift new year	0	0	348	(300, 400]
2805	@@16589835	homeless	us	the homeless shelter initi expect open januari due renov need putman said hope open summer	0	0	153	(100, 200]
2806	@@15122699	poor-families	pk	mr bilaw share small portion billion dollar fortun unfortun poor famili cadet	1	0	129	(100, 200]
2807	@@15779422	poor-families	pk	all youth poor famili work plumber electrician mason carpent	0	0	106	(100, 200]
2808	@@13714441	in-need	bd	diego run anim rescu center rainforest diego go rescu anim whenev hear cri alicia take diego babi jaguar anim need	0	0	182	(100, 200]
2809	@@16654610	immigrant	au	the compani recal employe thought might affect it creat million crisi fund support immigr caus publish doodl monday celebr immigr right activist fred korematsu turn away join us nation guard coast guard world war ii japanes	0	0	334	(300, 400]
2810	@@24883791	in-need	ke	i appeal patienc nairobi resid strive fix dilapid road nairobi even wait financi year order cover area need attent said sonko	0	0	227	(200, 300]
2811	@@60081182	disabled	ca	shoemak miss game sinc go disabl list right forearm strain first start season march the righthand miss final month last season issu	0	0	231	(200, 300]
2812	@@25412284	poor-families	au	abacha loot given poor nigerian h money loot nigeria former militari ruler sani abacha distribut poor famili govern say	0	0	172	(100, 200]
2813	@@24904741	in-need	sg	over next three week truck stop said school recruit volunt turn reach household need locat heartland neighbourhood bukit panjang bedok north macpherson	0	0	234	(200, 300]
2814	@@4530144	disabled	jm	legisl protect right jamaica disabl commun work sinc tabl nation polici person disabl previou administr that polici debat senat januari hous repres novemb in draft instruct issu offic chief parliamentari council	0	0	407	(400, 500]
2815	@@7559666	vulnerable	gb	a spokesman cygnet hospit woke run unit said we support vulner peopl duti care key part respect patient confidenti therefor would appropri u comment individu case	1	0	290	(200, 300]
2816	@@14114079	refugee	pk	kp set registr deadlin afghan refuge	0	0	49	(0, 100]
2817	@@2707623	women	za	harar zimbabw rule zanupf parti hold key confer woman leagu today presid robert mugab wife grace like endors new head power bodi	0	0	210	(200, 300]
2818	@@15084046	in-need	au	he declin say nation main need note we versatil roster	0	0	107	(100, 200]
2819	@@3613207	migrant	za	croatian interior minist ranko ostoj told rtl televis late monday i think perfectli clear see organis transport migrant directli croatia serbia the serbian govern call emerg session tuesday afternoon discu possibl countermeasur there ration logic explan stop flow good cargo traffic one main arteri serbian justic minist nikola selakov told serbian state televis	0	0	531	(500, 600]
2820	@@3460319	migrant	hk	pope franci took time sunday bless urg central american govern find solut help thousand usbound cuban migrant strand border costa rica nicaragua	0	0	213	(200, 300]
2821	@@19171748	immigrant	ie	latino rebel comment cullen piec focus trump administr go irish immigr like cunningham moral wrong as much agre cunningham stori tragic nt help cullen downplay cunningham undocu statu especi globe real histori alway emphas latin american immigr crimin	0	0	417	(400, 500]
2822	@@4678133	hopeless	pk	yemen syria iraq libya hopeless anarchi militia state hopeless state hopeless how save state even us armi could bring stabil year iraq	1	0	210	(200, 300]
2823	@@16657369	refugee	ie	syrian famili wait regist un high commission refuge headquart beirut lebanon mr trump order put indefinit hold programm resettl syrian refuge photograph hassan ammarap	0	0	226	(200, 300]
2824	@@720938	women	ca	women basketbal last week woman basketbal team third oua east press firstround playoff bye but seen carleton raven ottawa geege	0	0	217	(200, 300]
2825	@@3578121	in-need	ph	in interview pring member batang citi jail said influenc alcohol badli need money	0	0	134	(100, 200]
2826	@@9452881	refugee	jm	consist global trend caribbean region experienc rise number asylum applic recent year the number refuge asylum seeker region rose increas per cent said note main countri origin el salvador cuba guatemala hondura syria colombia haiti	0	0	393	(300, 400]
2827	@@18319507	hopeless	lk	ep curtail econom growth help from real annual gdp growth averag it reduc ep from hopeless war reason base gdp figur sri lanka classifi middl incom countri as middleincom countri gdp growth rate higher sinc compar nation lowincom countri if ep gdp would much larger	0	0	526	(500, 600]
2828	@@1504407	vulnerable	us	as hurrican season offici got underway tuesday new report said underwat oil pipelin gulf extrem vulner strong current wave hurrican roar	0	0	212	(200, 300]
2829	@@20540342	refugee	bd	howev un agenc expect situat improv aid trickl difficulttoreach area refuge regist organis camp	0	0	161	(100, 200]
2830	@@25233783	women	ca	it compani fellow worker say thi treat woman	0	0	112	(100, 200]
2831	@@3464292	poor-families	us	for year expert chalk drop number lowincom austin student poor famili price citi move neighbor commun as percentag poor student austin drop point two year suburban district pflugervil report increas but past school year pflugervil district saw percent declin lowincom student first substanti declin sinc chang echo declin suburban district border austin	0	0	542	(500, 600]
2832	@@7666637	immigrant	nz	immigr would like put handbrak number immigr come countri you agreement	0	0	142	(100, 200]
2833	@@16966112	refugee	ph	cours includ greek english mathemat geographi comput art offer greek certifi teacher qualifi staff save children teacher includ also member refuge commun	1	0	222	(200, 300]
2834	@@240965	women	ph	in way market money woman nt scream attent	0	0	82	(0, 100]
2835	@@25086160	homeless	us	if stop problem go futur homeless said asa adam longtim local activist we fought fight year ago still fight today someth mighti mighti wrong	0	0	243	(200, 300]
2836	@@665936	in-need	hk	as result asifma outlin sever area need improv region harmonis princip among	0	0	119	(100, 200]
2837	@@22481499	refugee	jm	but aclu jewish famili servic lawyer said govern violat feder law implement ban robart agre also said refuge ban violat immigr nation act pass congress	0	0	225	(200, 300]
2838	@@18609799	immigrant	ie	irishcentr live intern commemor ireland great hunger ground nyc marin hospit quarantin cemeteri staten island thousand irish immigr fled ireland great hunger buri they die gateway america never realiz dream new life thi event held friend abandon cemeteri staten island facsi read site histori http bitlyqlmv	1	0	501	(500, 600]
2839	@@26095418	poor-families	bd	the programm aim provid hous ultrapoor famili citi corpor municip area side side reduc urban poverti	0	0	162	(100, 200]
2840	@@23812524	migrant	ph	stop feed woman migrant worker dog said ejercito manifest support resolut	0	0	131	(100, 200]
2841	@@21872086	in-need	pk	he recal sacrific pakhtun urg feder govern compens peopl thousand displac famili still home need basic facil	0	0	195	(100, 200]
2842	@@13971065	poor-families	us	thi emot charg environ distort poverti debat pave way reform bill mani saw excess punit harsh treatment poor famili	0	0	183	(100, 200]
2843	@@23235127	immigrant	bd	the problem dreamer immigr known land back court system week us senat debat matter sever day fail approv legisl	1	0	214	(200, 300]
2844	@@25216416	migrant	lk	these provis mainli affect migrant child adolesc expos extrem advers condit sure consequ physic health longterm psychosoci develop statement said	0	0	253	(200, 300]
2845	@@2115925	hopeless	ph	determin see result elect firsthand leaf yangon today it good wit countri see happen befor last year i felt hopeless countri but i see littl light chanc success	0	0	301	(300, 400]
2846	@@23319203	vulnerable	au	dr cook explain leav vulner mislead inform the advantag research approach nt need expert argument climat scienc put use	0	0	214	(200, 300]
2847	@@3578263	homeless	ph	the volunt throw food cloth migrant would nt give stink sandwich whi gener said korneliusz lecz former chemic engin homeless as sat near keleti station blame refuge ailment left eye say brought contagi diseas	1	0	381	(300, 400]
2848	@@1824078	poor-families	tz	camf would like see trend revers it would like see girl school basic educ statist tanzania best show percent girl complet secondari school educ thi camf support girl poor famili obtain secondari educ effort seen mani go univers	1	0	355	(300, 400]
2849	@@20844376	refugee	ca	the antiimmigr protest met park larger group counterdemonstr affili stand up racism metro vancouv they support refuge	0	0	185	(100, 200]
2850	@@10033933	immigrant	tz	the oper intend arrest undocu immigr includ work without live permit	0	0	116	(100, 200]
2851	@@8648166	vulnerable	in	they vulner heat stroke sometim heat creat pressur vein but proper precaut give relief said	0	0	151	(100, 200]
2852	@@21063115	migrant	my	howev complain said loophol law allow immigr feder offici determin credibl fear return home countri releas pend hear judg	0	0	247	(200, 300]
